"DAT_EMISSAO","TipoVeiculo","QTD_CHASSI","VALOR_TOTAL_NF"
"1996-02-14","Motocicleta",1,3337
"1996-02-26","Motocicleta",1,3050
"1996-02-29","Automóvel",1,7000
"1996-02-29","Caminhão",1,57844.2
"1996-03-01","Motocicleta",1,3050
"1996-03-01","Automóvel",1,12800
"1996-03-04","Motocicleta",2,6100
"1996-03-07","Motocicleta",1,2925
"1996-03-09","Automóvel",2,26134
"1996-03-11","Motocicleta",1,2637
"1996-03-12","Motocicleta",2,8504
"1996-03-12","Automóvel",1,18640.4
"1996-03-13","Motocicleta",1,3337
"1996-03-14","Motocicleta",1,2100
"1996-03-18","Motocicleta",2,7400
"1996-03-20","Automóvel",1,14448
"1996-03-22","Motocicleta",1,2500
"1996-03-27","Motocicleta",3,8959
"1996-03-28","Automóvel",1,14782
"1996-03-29","Automóvel",1,14448
"1996-04-01","Motocicleta",1,2950
"1996-04-10","Motocicleta",1,2637
"1996-04-10","Motocicleta",1,2650
"1996-04-12","Motocicleta",1,4217
"1996-04-12","Outros",1,10240
"1996-04-13","Motocicleta",1,2600
"1996-04-17","Automóvel",1,16000
"1996-04-19","Motocicleta",1,2800
"1996-04-20","Motocicleta",2,6900
"1996-04-22","Motocicleta",2,9250
"1996-04-22","Outros",1,28000
"1996-04-23","Motocicleta",1,2000
"1996-04-23","Motocicleta",1,3337
"1996-04-24","Motocicleta",4,14855.65
"1996-04-24","Automóvel",1,10800
"1996-04-25","Motocicleta",1,3337
"1996-04-30","Motocicleta",1,1417.31
"1996-05-02","Motocicleta",1,2950
"1996-05-06","Motocicleta",1,4217
"1996-05-07","Outros",1,14000
"1996-05-09","Motocicleta",2,4931
"1996-05-09","Motocicleta",1,2600
"1996-05-10","Motocicleta",1,2347
"1996-05-10","Motocicleta",2,6674
"1996-05-10","Automóvel",1,16600
"1996-05-13","Motocicleta",1,3000
"1996-05-14","Motocicleta",1,2940
"1996-05-17","Motocicleta",1,2800
"1996-05-20","Motocicleta",1,3000
"1996-05-21","Motocicleta",1,2800
"1996-05-22","Motocicleta",1,2950
"1996-05-23","Motocicleta",2,5500
"1996-05-24","Motocicleta",1,2200
"1996-05-24","Motocicleta",2,5600
"1996-05-27","Motocicleta",1,2900
"1996-05-29","Motocicleta",1,2950
"1996-06-03","Motocicleta",1,2800
"1996-06-05","Automóvel",1,6000
"1996-06-08","Motocicleta",1,1200
"1996-06-08","Automóvel",3,8160
"1996-06-10","Automóvel",1,1200
"1996-06-11","Motocicleta",1,2950.08
"1996-06-12","Motocicleta",1,2600
"1996-06-14",,1,14000
"1996-06-14","Motocicleta",1,2950.08
"1996-06-17","Motocicleta",3,9387
"1996-06-18","Motocicleta",1,2637
"1996-06-18","Motocicleta",2,6317.68
"1996-06-21","Motocicleta",1,3000
"1996-06-24","Caminhonete",1,23500
"1996-06-25","Caminhão",1,35399.99
"1996-06-26","Motocicleta",2,9361
"1996-06-26","Automóvel",1,4098
"1996-06-27","Motocicleta",2,5740
"1996-06-27","Caminhão",1,56267.53
"1996-06-28","Motocicleta",2,5800.13
"1996-07-01","Motocicleta",1,2450
"1996-07-04","Motocicleta",3,9187
"1996-07-05","Motocicleta",1,2700
"1996-07-05","Automóvel",1,12200
"1996-07-06","Motocicleta",1,2637
"1996-07-06","Motocicleta",1,3250
"1996-07-08","Motocicleta",3,8700
"1996-07-09","Motocicleta",1,2950
"1996-07-10","Motocicleta",1,2800
"1996-07-11","Motocicleta",2,6200
"1996-07-12","Automóvel",1,6000
"1996-07-13","Motocicleta",1,3337
"1996-07-15","Motocicleta",1,2637
"1996-07-15","Motocicleta",1,2950
"1996-07-16","Motocicleta",1,3300
"1996-07-22","Motocicleta",1,3000
"1996-07-22","Motocicleta",1,3250
"1996-07-23","Motocicleta",2,5640
"1996-07-24","Motocicleta",3,9450
"1996-07-24","Outros",1,13000
"1996-07-25","Motocicleta",1,3337
"1996-07-26","Motocicleta",2,5900.16
"1996-08-02","Motocicleta",1,3198
"1996-08-03","Motocicleta",2,6000
"1996-08-06","Motocicleta",1,2950
"1996-08-07","Motocicleta",2,4537
"1996-08-08","Motocicleta",1,3200
"1996-08-10","Motocicleta",2,6000
"1996-08-12","Motocicleta",1,2850.08
"1996-08-14","Motocicleta",2,6200
"1996-08-15","Motocicleta",1,2200
"1996-08-16","Motocicleta",2,5900
"1996-08-19","Motocicleta",2,6637
"1996-08-20","Motocicleta",1,2100
"1996-08-20","Motocicleta",1,2900
"1996-08-21","Motocicleta",1,3020
"1996-08-22","Motocicleta",1,2950
"1996-08-23","Motocicleta",2,4329
"1996-08-23","Motocicleta",1,4600
"1996-08-26","Motocicleta",1,3337
"1996-08-28","Motocicleta",1,3337
"1996-08-29","Motocicleta",2,4400
"1996-08-30","Motocicleta",2,6337
"1996-09-03","Motocicleta",2,6100
"1996-09-04","Motocicleta",1,3000
"1996-09-05","Motocicleta",1,2950
"1996-09-06","Motocicleta",2,5400
"1996-09-06","Automóvel",1,14000
"1996-09-10","Motocicleta",2,5950
"1996-09-11","Motocicleta",1,3050
"1996-09-11","Caminhonete",1,14700
"1996-09-12","Motocicleta",2,5700
"1996-09-14","Motocicleta",1,3300
"1996-09-16","Motocicleta",1,3000
"1996-09-17","Motocicleta",1,3000
"1996-09-17","Caminhão",1,37000
"1996-09-19","Motocicleta",1,3100
"1996-09-20","Motocicleta",2,6337
"1996-09-23","Motocicleta",1,3000
"1996-09-24","Motocicleta",1,2427
"1996-09-24","Motocicleta",1,2700
"1996-09-25","Motocicleta",1,3100
"1996-09-26","Motocicleta",2,8506
"1996-09-28","Motocicleta",1,2800
"1996-09-30","Motocicleta",1,2200
"1996-09-30","Motocicleta",2,6050
"1996-10-01","Motocicleta",1,2347
"1996-10-02","Motocicleta",2,5900
"1996-10-02","Automóvel",1,14800
"1996-10-04","Outros",1,32000
"1996-10-09","Motocicleta",1,3337
"1996-10-10","Motocicleta",1,2700
"1996-10-10","Automóvel",1,15000
"1996-10-14","Motocicleta",1,3250
"1996-10-14","Outros",1,15000
"1996-10-15","Motocicleta",1,3100
"1996-10-16","Motocicleta",1,2950.08
"1996-10-17","Motocicleta",1,2500
"1996-10-17","Motocicleta",2,6050
"1996-10-17","Automóvel",1,14200
"1996-10-18","Motocicleta",1,3337
"1996-10-22","Automóvel",1,12000
"1996-10-22","Caminhonete",1,15000
"1996-10-23","Motocicleta",3,9100
"1996-10-24","Motocicleta",1,2500
"1996-10-24","Motocicleta",2,6200
"1996-10-26","Motocicleta",1,2990
"1996-10-28","Motocicleta",2,6037
"1996-10-29","Motocicleta",1,2940
"1996-10-30","Motocicleta",2,6601
"1996-10-30","Automóvel",2,32500
"1996-10-31","Motocicleta",1,3300
"1996-11-01","Motocicleta",1,2427
"1996-11-01","Motocicleta",4,12674
"1996-11-03","Motocicleta",1,2229
"1996-11-05","Motocicleta",2,4500
"1996-11-05","Motocicleta",1,3198
"1996-11-06","Motocicleta",3,8450
"1996-11-08","Motocicleta",1,2637
"1996-11-12","Motocicleta",2,6250
"1996-11-13","Motocicleta",5,16708
"1996-11-14","Motocicleta",3,9200
"1996-11-16","Motocicleta",1,3000
"1996-11-18","Motocicleta",4,12150
"1996-11-19","Motocicleta",3,9267.68
"1996-11-21","Motocicleta",1,2637
"1996-11-21","Motocicleta",1,3337
"1996-11-21","Automóvel",1,10900
"1996-11-22","Motocicleta",1,3337
"1996-11-23","Motocicleta",1,3000
"1996-11-28","Motocicleta",1,2400
"1996-11-29","Motocicleta",2,5950
"1996-11-29","Automóvel",1,15000
"1996-11-30","Motocicleta",1,2500
"1996-11-30","Motocicleta",1,3000
"1996-12-02","Motocicleta",5,15074
"1996-12-04","Motocicleta",1,3250
"1996-12-05","Motocicleta",1,2200
"1996-12-05","Motocicleta",2,5950
"1996-12-06","Motocicleta",1,2400
"1996-12-06","Motocicleta",1,3100
"1996-12-09","Motocicleta",1,3337
"1996-12-10","Motocicleta",5,14774
"1996-12-11","Motocicleta",1,3337
"1996-12-12","Motocicleta",1,2100
"1996-12-12","Motocicleta",2,6280
"1996-12-14","Motocicleta",1,2427
"1996-12-14","Motocicleta",1,3000
"1996-12-16","Outros",1,14500
"1996-12-17","Motocicleta",3,8901.36
"1996-12-18","Motocicleta",1,2637
"1996-12-18","Motocicleta",1,2980.68
"1996-12-18","Automóvel",1,12679
"1996-12-19","Motocicleta",1,6000
"1996-12-20","Caminhonete",1,30000
"1996-12-21","Motocicleta",3,9574
"1996-12-23","Motocicleta",2,5950
"1996-12-26","Motocicleta",1,2520
"1996-12-26","Motocicleta",3,8737
"1996-12-27","Motocicleta",1,2347
"1996-12-27","Motocicleta",2,5135
"1996-12-30","Motocicleta",3,9637
"1996-12-30","Automóvel",1,13600
"1997-01-01","Outros",1,22299
"1997-01-02","Motocicleta",2,5200
"1997-01-03","Motocicleta",3,8100
"1997-01-04","Motocicleta",1,3337
"1997-01-06","Motocicleta",2,8300
"1997-01-06","Automóvel",2,24600
"1997-01-07","Motocicleta",1,2637
"1997-01-07","Motocicleta",1,3200
"1997-01-07","Outros",1,35000
"1997-01-09","Motocicleta",2,5900
"1997-01-09","Ônibus e Microonibus",1,52000
"1997-01-10","Motocicleta",2,6000.08
"1997-01-14","Motocicleta",1,3337
"1997-01-15","Motocicleta",1,2940
"1997-01-22","Motocicleta",1,3000
"1997-01-22","Outros",1,38000
"1997-01-23","Motocicleta",1,3337
"1997-01-23","Caminhonete",1,13000
"1997-01-24","Motocicleta",3,10654
"1997-01-24","Automóvel",1,11160
"1997-01-25","Motocicleta",1,4100
"1997-01-27","Motocicleta",1,2347
"1997-01-27","Motocicleta",1,2700
"1997-01-29","Motocicleta",1,2600
"1997-01-30","Motocicleta",1,3337
"1997-01-30","Automóvel",1,28000
"1997-01-31","Motocicleta",1,2350
"1997-02-03","Motocicleta",2,6060.16
"1997-02-04","Ônibus e Microonibus",1,48300
"1997-02-05","Motocicleta",3,9198.08
"1997-02-05","Automóvel",1,18500
"1997-02-05","Caminhonete",1,26400
"1997-02-06","Motocicleta",1,3728
"1997-02-08","Motocicleta",1,3130
"1997-02-13","Motocicleta",1,2940
"1997-02-13","Automóvel",1,12237.51
"1997-02-14","Motocicleta",1,2664
"1997-02-15","Motocicleta",1,2900
"1997-02-17","Motocicleta",1,2980.68
"1997-02-20","Motocicleta",2,6210.08
"1997-02-21","Motocicleta",1,2100
"1997-02-21","Motocicleta",3,9030
"1997-02-21","Automóvel",1,6000
"1997-02-22","Automóvel",1,28000
"1997-02-24","Motocicleta",2,5274
"1997-02-24","Motocicleta",1,3250
"1997-02-26","Motocicleta",1,2700
"1997-02-27","Outros",1,14000
"1997-03-01","Motocicleta",2,6674
"1997-03-03","Motocicleta",4,12264
"1997-03-04","Caminhonete",1,20990
"1997-03-05","Motocicleta",2,6397.08
"1997-03-07","Motocicleta",1,3100
"1997-03-10","Motocicleta",1,3000
"1997-03-13","Motocicleta",1,3000
"1997-03-13","Outros",1,35000
"1997-03-14","Motocicleta",1,2100
"1997-03-17","Motocicleta",1,3050
"1997-03-18","Motocicleta",1,2347
"1997-03-18","Motocicleta",1,1900
"1997-03-19","Motocicleta",1,3100
"1997-03-21","Motocicleta",5,14200
"1997-03-21","Caminhonete",1,16300
"1997-03-21","Caminhão",2,120400
"1997-03-22","Motocicleta",2,6000
"1997-03-24","Motocicleta",1,2100
"1997-03-24","Motocicleta",1,3337
"1997-03-25","Motocicleta",1,2500
"1997-03-25","Motocicleta",5,15925
"1997-03-25","Outros",1,18042.66
"1997-03-26","Motocicleta",1,2500
"1997-03-26","Motocicleta",1,6024
"1997-03-28","Caminhonete",1,26000
"1997-03-29","Motocicleta",1,3000
"1997-03-31","Motocicleta",1,3200
"1997-03-31","Outros",1,15500
"1997-04-01","Motocicleta",2,6028
"1997-04-01","Outros",1,14200
"1997-04-02","Motocicleta",2,4447.0599999999995
"1997-04-03","Motocicleta",2,6400
"1997-04-04","Motocicleta",1,2300
"1997-04-04","Motocicleta",1,3050
"1997-04-04","Automóvel",1,13000
"1997-04-08","Motocicleta",2,5898
"1997-04-09","Motocicleta",1,3050
"1997-04-09","Automóvel",1,28154
"1997-04-11","Motocicleta",4,14577
"1997-04-12","Automóvel",1,31000
"1997-04-14","Motocicleta",6,18934.08
"1997-04-15","Motocicleta",1,2200
"1997-04-15","Motocicleta",2,4306.18
"1997-04-16","Motocicleta",1,2347.06
"1997-04-17","Motocicleta",2,8300
"1997-04-18","Motocicleta",2,6337
"1997-04-23","Motocicleta",1,2587
"1997-04-23","Motocicleta",2,6617
"1997-04-24","Motocicleta",4,14988
"1997-04-25","Motocicleta",2,5950.08
"1997-04-26","Motocicleta",1,3200
"1997-04-28","Motocicleta",5,14940
"1997-04-30","Motocicleta",3,7520
"1997-04-30","Motocicleta",4,12170
"1997-04-30","Caminhonete",1,15500
"1997-05-02","Motocicleta",2,5880
"1997-05-05","Motocicleta",2,6830.08
"1997-05-05","Automóvel",2,28400
"1997-05-06","Motocicleta",1,2200
"1997-05-06","Motocicleta",2,6100
"1997-05-07","Motocicleta",1,3050
"1997-05-09","Motocicleta",1,2200
"1997-05-09","Motocicleta",1,2600
"1997-05-09","Automóvel",1,14700
"1997-05-10","Motocicleta",1,3050
"1997-05-12","Motocicleta",2,5400
"1997-05-12","Caminhão",1,33809.53
"1997-05-13","Motocicleta",1,2520
"1997-05-13","Motocicleta",4,12580
"1997-05-13","Automóvel",1,13300
"1997-05-14","Motocicleta",1,3200
"1997-05-14","Automóvel",2,25200
"1997-05-15","Motocicleta",3,9188.58
"1997-05-16","Motocicleta",2,6460.08
"1997-05-17","Motocicleta",2,4694
"1997-05-19","Motocicleta",4,11730
"1997-05-20","Motocicleta",2,10198.55
"1997-05-21","Motocicleta",1,3050
"1997-05-22","Motocicleta",1,2100
"1997-05-22","Motocicleta",2,6380
"1997-05-22","Automóvel",2,46000
"1997-05-23","Motocicleta",2,5640
"1997-05-24","Motocicleta",1,3280
"1997-05-26","Motocicleta",2,4447
"1997-05-26","Motocicleta",1,2980.68
"1997-05-28","Motocicleta",2,6437
"1997-05-28","Automóvel",2,31007
"1997-05-30","Motocicleta",1,2427
"1997-05-30","Motocicleta",1,3050
"1997-05-31","Motocicleta",1,3280
"1997-06-02","Motocicleta",3,10687
"1997-06-03","Motocicleta",6,19390.08
"1997-06-04","Motocicleta",3,10700
"1997-06-05","Motocicleta",7,18540
"1997-06-06","Motocicleta",1,6910
"1997-06-07","Motocicleta",1,3200
"1997-06-09","Motocicleta",1,2600
"1997-06-10","Motocicleta",1,2347.06
"1997-06-11","Motocicleta",1,3280
"1997-06-12","Motocicleta",4,11800
"1997-06-12","Automóvel",1,12301.08
"1997-06-13","Motocicleta",1,3280
"1997-06-16","Motocicleta",2,7856.67
"1997-06-17","Motocicleta",5,18360.08
"1997-06-17","Automóvel",1,14800
"1997-06-17","Outros",1,12500
"1997-06-18","Motocicleta",2,4547
"1997-06-18","Automóvel",1,13200
"1997-06-19","Motocicleta",7,23634.239999999998
"1997-06-20","Motocicleta",10,33186.08
"1997-06-20","Automóvel",1,12500
"1997-06-21","Motocicleta",3,8950.08
"1997-06-23","Motocicleta",3,9500
"1997-06-23","Outros",1,14700
"1997-06-24","Motocicleta",1,2980.68
"1997-06-25","Motocicleta",1,2520
"1997-06-25","Motocicleta",1,2940
"1997-06-26","Motocicleta",1,2300
"1997-06-26","Motocicleta",1,3000
"1997-06-27","Motocicleta",1,2200
"1997-06-27","Motocicleta",4,12780
"1997-06-27","Caminhão",1,77600
"1997-06-30","Motocicleta",7,23966
"1997-07-01","Motocicleta",4,13200.16
"1997-07-02","Motocicleta",1,3280
"1997-07-03","Motocicleta",1,2520
"1997-07-03","Motocicleta",4,10870.08
"1997-07-04","Motocicleta",3,9100
"1997-07-04","Automóvel",1,13845
"1997-07-05","Motocicleta",3,12700
"1997-07-07","Motocicleta",1,3000
"1997-07-07","Automóvel",1,1200
"1997-07-07","Caminhonete",1,15900
"1997-07-08","Motocicleta",2,4600
"1997-07-08","Motocicleta",3,9110.08
"1997-07-09","Motocicleta",1,3000
"1997-07-10","Motocicleta",1,2520
"1997-07-10","Motocicleta",6,21293.53
"1997-07-10","Automóvel",1,20000
"1997-07-11","Motocicleta",1,2300
"1997-07-11","Motocicleta",6,24497
"1997-07-12","Motocicleta",1,2400
"1997-07-12","Motocicleta",3,9430
"1997-07-14","Motocicleta",1,2369.21
"1997-07-14","Motocicleta",4,12880.08
"1997-07-15","Motocicleta",6,18750
"1997-07-15","Automóvel",2,26200
"1997-07-16","Motocicleta",4,13227
"1997-07-17","Motocicleta",3,8880
"1997-07-18","Motocicleta",5,13680
"1997-07-19","Automóvel",1,18766
"1997-07-21","Motocicleta",2,5230
"1997-07-21","Motocicleta",1,3134
"1997-07-22","Motocicleta",1,2250
"1997-07-22","Motocicleta",2,5950
"1997-07-23","Motocicleta",3,9260.7
"1997-07-23","Outros",1,26000
"1997-07-24","Motocicleta",3,9480
"1997-07-24","Outros",1,22000
"1997-07-25","Motocicleta",5,15000.16
"1997-07-27","Motocicleta",1,2950
"1997-07-28","Motocicleta",2,7000.860000000001
"1997-07-29","Motocicleta",2,4600
"1997-07-29","Motocicleta",3,9100
"1997-07-30","Motocicleta",2,6560
"1997-07-31","Motocicleta",1,2520
"1997-07-31","Motocicleta",3,8940
"1997-08-01","Motocicleta",1,3280
"1997-08-02","Motocicleta",4,14845
"1997-08-04","Motocicleta",2,4874
"1997-08-04","Motocicleta",2,9910
"1997-08-04","Automóvel",1,1200
"1997-08-05","Motocicleta",3,10126
"1997-08-05","Caminhão",1,73500
"1997-08-06","Motocicleta",6,19446.16
"1997-08-07","Motocicleta",4,13866
"1997-08-07","Caminhão",1,45600
"1997-08-08","Motocicleta",1,2520
"1997-08-08","Motocicleta",2,6220
"1997-08-09","Motocicleta",1,3280
"1997-08-09","Automóvel",1,16841
"1997-08-10","Motocicleta",1,3100
"1997-08-11","Motocicleta",2,5880
"1997-08-11","Outros",1,14000
"1997-08-12","Motocicleta",1,2450
"1997-08-12","Motocicleta",7,24086
"1997-08-13","Motocicleta",2,6520
"1997-08-14","Motocicleta",2,8200
"1997-08-15","Motocicleta",2,5040
"1997-08-15","Motocicleta",1,2969.04
"1997-08-16","Motocicleta",2,5600
"1997-08-16","Outros",1,15500
"1997-08-18","Motocicleta",2,6200
"1997-08-18","Automóvel",1,30000
"1997-08-18","Caminhão",1,38500
"1997-08-19","Motocicleta",1,2347
"1997-08-19","Motocicleta",5,15340
"1997-08-20","Motocicleta",4,12480
"1997-08-21","Motocicleta",4,12394
"1997-08-22","Motocicleta",1,2300
"1997-08-22","Motocicleta",2,7028
"1997-08-23","Motocicleta",4,12780
"1997-08-25","Motocicleta",2,5040
"1997-08-25","Motocicleta",3,9310.68
"1997-08-25","Automóvel",1,17600
"1997-08-26","Motocicleta",2,6330
"1997-08-27","Motocicleta",2,6230.08
"1997-08-27","Automóvel",1,11940
"1997-08-27","Caminhonete",1,17900
"1997-08-28","Motocicleta",1,2347.06
"1997-08-28","Motocicleta",4,12130
"1997-08-29","Motocicleta",4,13120
"1997-08-30","Motocicleta",4,14660
"1997-08-30","Automóvel",1,12100
"1997-09-01","Motocicleta",4,13060.08
"1997-09-02","Motocicleta",1,2422.66
"1997-09-02","Motocicleta",2,6380
"1997-09-02","Automóvel",1,14800
"1997-09-03","Motocicleta",3,9140
"1997-09-03","Automóvel",2,28350
"1997-09-03","Caminhonete",1,15000
"1997-09-04","Motocicleta",1,2540
"1997-09-04","Motocicleta",7,20930.08
"1997-09-05","Motocicleta",4,11400
"1997-09-06","Motocicleta",2,8977
"1997-09-08","Motocicleta",2,5140
"1997-09-08","Motocicleta",6,19516.08
"1997-09-08","Outros",1,13500
"1997-09-09","Motocicleta",1,2520
"1997-09-09","Motocicleta",6,20874.5
"1997-09-10","Motocicleta",4,13866
"1997-09-11","Motocicleta",3,10806
"1997-09-11","Automóvel",1,14500
"1997-09-12","Motocicleta",1,2670
"1997-09-12","Motocicleta",10,32936
"1997-09-13","Motocicleta",1,3280
"1997-09-15","Outros",1,38000
"1997-09-16","Motocicleta",1,2539.52
"1997-09-16","Motocicleta",4,12300
"1997-09-17","Motocicleta",1,2670
"1997-09-17","Motocicleta",2,6000
"1997-09-18","Motocicleta",1,2520
"1997-09-18","Motocicleta",9,28760.08
"1997-09-19","Motocicleta",9,30407.08
"1997-09-20","Motocicleta",3,10586
"1997-09-22","Motocicleta",1,3000
"1997-09-23","Motocicleta",2,6560
"1997-09-24","Motocicleta",4,14206
"1997-09-24","Caminhonete",1,30800
"1997-09-25","Motocicleta",3,9100
"1997-09-25","Outros",1,28000
"1997-09-26","Motocicleta",7,20430.08
"1997-09-27","Motocicleta",1,4026
"1997-09-27","Automóvel",2,26600
"1997-09-29","Motocicleta",6,24390
"1997-09-29","Automóvel",1,38000
"1997-09-30","Motocicleta",2,8000
"1997-10-01","Motocicleta",5,15860.08
"1997-10-02","Motocicleta",7,23322.870000000003
"1997-10-02","Caminhonete",1,18700
"1997-10-02","Outros",1,13800
"1997-10-03","Motocicleta",1,2552.5
"1997-10-03","Motocicleta",6,17520
"1997-10-03","Automóvel",1,1800
"1997-10-04","Motocicleta",1,2980.68
"1997-10-06","Motocicleta",1,2670
"1997-10-06","Motocicleta",7,22060
"1997-10-07","Motocicleta",2,5040
"1997-10-07","Motocicleta",7,21440
"1997-10-07","Outros",1,30000
"1997-10-08","Motocicleta",1,2670
"1997-10-08","Motocicleta",5,16250
"1997-10-09","Motocicleta",1,2670
"1997-10-09","Motocicleta",4,13636
"1997-10-09","Caminhão",1,62000
"1997-10-10","Motocicleta",6,19310.08
"1997-10-11","Motocicleta",2,6180
"1997-10-13","Motocicleta",9,28688
"1997-10-13","Caminhonete",1,15500
"1997-10-14","Motocicleta",6,18039.37
"1997-10-14","Automóvel",1,27500
"1997-10-15","Motocicleta",2,4839.52
"1997-10-15","Motocicleta",5,15828.58
"1997-10-15","Caminhão",1,55500
"1997-10-16","Motocicleta",2,5340
"1997-10-16","Motocicleta",2,6380.08
"1997-10-17","Motocicleta",8,25638
"1997-10-17","Automóvel",1,15200
"1997-10-18","Motocicleta",5,15280
"1997-10-18","Automóvel",1,15000
"1997-10-20","Motocicleta",3,8600.08
"1997-10-20","Automóvel",1,11800
"1997-10-21","Motocicleta",1,2350
"1997-10-21","Motocicleta",6,19020
"1997-10-22","Motocicleta",4,12580.08
"1997-10-23","Motocicleta",9,29340.08
"1997-10-23","Caminhão",1,103000
"1997-10-24","Motocicleta",1,2620
"1997-10-24","Motocicleta",6,16880
"1997-10-24","Caminhonete",1,6990
"1997-10-24","Outros",1,16000
"1997-10-25","Motocicleta",2,6560
"1997-10-25","Caminhonete",1,1200
"1997-10-27","Motocicleta",3,9840
"1997-10-28","Motocicleta",1,2670
"1997-10-28","Motocicleta",8,28100
"1997-10-29","Motocicleta",2,4870
"1997-10-29","Motocicleta",6,17904
"1997-10-29","Caminhonete",1,17560.85
"1997-10-29","Outros",1,13500
"1997-10-30","Motocicleta",3,13850
"1997-10-31","Motocicleta",1,2670
"1997-10-31","Motocicleta",2,6478
"1997-10-31","Caminhonete",3,52682.549999999996
"1997-10-31","Outros",1,42900
"1997-11-01","Motocicleta",1,2670
"1997-11-01","Automóvel",2,26300
"1997-11-03","Motocicleta",8,25320
"1997-11-03","Caminhonete",3,52682.549999999996
"1997-11-04","Motocicleta",1,2640
"1997-11-04","Motocicleta",2,6230.08
"1997-11-04","Caminhonete",1,17560.85
"1997-11-05","Caminhonete",1,17560.85
"1997-11-06","Motocicleta",6,24280.32
"1997-11-06","Outros",1,2805
"1997-11-07","Motocicleta",3,9494
"1997-11-08","Motocicleta",1,2100
"1997-11-08","Motocicleta",2,5990
"1997-11-09","Motocicleta",1,3100
"1997-11-10","Motocicleta",1,2670
"1997-11-10","Motocicleta",3,11795
"1997-11-10","Automóvel",2,26500
"1997-11-10","Caminhonete",1,17560.85
"1997-11-11","Motocicleta",6,17400.08
"1997-11-11","Automóvel",1,13550
"1997-11-11","Outros",1,17000
"1997-11-12","Motocicleta",1,2403.44
"1997-11-12","Motocicleta",5,15430.08
"1997-11-13","Motocicleta",6,19626
"1997-11-14","Motocicleta",3,7409.6
"1997-11-14","Motocicleta",3,10160.68
"1997-11-15","Motocicleta",1,2940
"1997-11-17","Motocicleta",1,2670
"1997-11-17","Motocicleta",6,18450
"1997-11-18","Motocicleta",6,21210
"1997-11-18","Outros",1,47601
"1997-11-19","Motocicleta",9,29910
"1997-11-19","Automóvel",1,14400
"1997-11-20","Motocicleta",6,18678
"1997-11-21","Motocicleta",2,5000
"1997-11-21","Motocicleta",7,21710
"1997-11-22","Motocicleta",5,15500
"1997-11-24","Motocicleta",1,2670
"1997-11-24","Motocicleta",7,21300
"1997-11-25","Motocicleta",1,2500
"1997-11-25","Motocicleta",8,25260
"1997-11-26","Motocicleta",1,2500
"1997-11-26","Motocicleta",4,12710
"1997-11-27","Motocicleta",6,18630.08
"1997-11-28","Motocicleta",2,5170
"1997-11-28","Motocicleta",11,36608
"1997-11-28","Automóvel",1,12195
"1997-11-29","Motocicleta",2,5190
"1997-11-29","Motocicleta",2,6198
"1997-12-01","Motocicleta",5,17906
"1997-12-01","Caminhonete",1,15300
"1997-12-02","Motocicleta",9,26018.42
"1997-12-03","Motocicleta",1,2670
"1997-12-03","Motocicleta",5,15650
"1997-12-03","Automóvel",1,16500
"1997-12-04","Motocicleta",6,18715.34
"1997-12-05","Motocicleta",1,2300
"1997-12-05","Motocicleta",7,22676
"1997-12-05","Automóvel",1,19000
"1997-12-06","Motocicleta",6,20360
"1997-12-07","Motocicleta",1,10995
"1997-12-08","Motocicleta",1,3050
"1997-12-09","Motocicleta",1,2369.6
"1997-12-09","Motocicleta",3,8450
"1997-12-10","Motocicleta",8,25713.82
"1997-12-11","Motocicleta",1,2539.52
"1997-12-11","Motocicleta",10,30460.16
"1997-12-12","Motocicleta",7,22802
"1997-12-13","Motocicleta",1,3280
"1997-12-15","Motocicleta",1,2539.52
"1997-12-15","Motocicleta",9,28021.36
"1997-12-16","Motocicleta",2,5000
"1997-12-16","Motocicleta",9,28841.09
"1997-12-16","Caminhão",4,187920
"1997-12-17","Motocicleta",5,15120
"1997-12-18","Motocicleta",9,26500
"1997-12-19","Motocicleta",10,30520
"1997-12-19","Outros",1,17500
"1997-12-20","Motocicleta",1,3300
"1997-12-20","Motocicleta",2,3870
"1997-12-20","Motocicleta",4,13960
"1997-12-22","Motocicleta",4,12580
"1997-12-22","Automóvel",1,72736.77
"1997-12-23","Motocicleta",2,5270
"1997-12-23","Motocicleta",3,9660
"1997-12-23","Caminhão",1,82500
"1997-12-23","Outros",1,14890
"1997-12-24","Motocicleta",5,15480
"1997-12-26","Motocicleta",1,2670
"1997-12-26","Motocicleta",7,20440
"1997-12-27","Motocicleta",1,2670
"1997-12-27","Motocicleta",7,21850.68
"1997-12-29","Motocicleta",2,5340
"1997-12-29","Motocicleta",14,43130
"1997-12-29","Automóvel",2,28573.6
"1997-12-29","Caminhonete",1,34000
"1997-12-30","Motocicleta",1,2670
"1997-12-30","Motocicleta",9,27268.760000000002
"1997-12-30","Automóvel",2,26700
"1997-12-30","Caminhão",2,94174
"1997-12-31","Motocicleta",1,2520
"1997-12-31","Motocicleta",6,19138
"1997-12-31","Automóvel",2,40900
"1998-01-01","Motocicleta",1,2700
"1998-01-02","Motocicleta",1,2670
"1998-01-02","Motocicleta",7,23780
"1998-01-02","Automóvel",1,14900
"1998-01-03","Motocicleta",1,2400
"1998-01-03","Motocicleta",3,10720
"1998-01-05","Motocicleta",9,28750
"1998-01-05","Caminhonete",1,31500
"1998-01-06","Motocicleta",1,2600
"1998-01-06","Motocicleta",11,35232
